customer_text,support_text,customer_id,customer_tweet_id,support_tweet_id
@AppleSupport I get a black screen with the little loading circle in the middle of the screen and then goes back to the home page,"@756702 When the iPhone restarts, does it go back to the Home screen or do you see an Apple Logo?",756702,2691891,2691888
@AppleSupport 7Plus with 11.1.1 I hit update next to the apps that need updating and it stays like this. Tried with and without WiFi and nada. https://t.co/1XlYM3a7Zh,@757601 You should be able to update normally. Which device and specific iOS version are you using?,757601,2696014,2696013
@AppleSupport I will install 11.1.2 :) thanks for the support,"@728187 If you press and hold on the Wi-Fi icon in the Control Center, it should pop-up a menu with Hotspot option. See section ""Turn on network settings"" here: https://t.co/vodH4madjc If you are not seeing this, please try backing up and  updating to iOS 11.1.2.",728187,2567065,2567064
@AppleSupport que donde pin como y activacion  como https://t.co/T3wiq6JSbi,"Introducing the new Control Center in iOS 11. Now customizable.
Learn more https://t.co/fCNsZCyS3P https://t.co/WiFGzhh3AZ",608385,6772,6658
@AppleSupport @735160 Yes that’s what I’m talking about you keep ignoring AR,@735160 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,735161,2596430,2596429
@AppleSupport Did both. been happening ever since 11.02 update,@124668 We'd like to help with this. Restart your iOS device and DM us how long you've had the update if the issue continues. https://t.co/GDrqU22YpT,124668,1788925,1788926
@AppleSupport Still won't update :(,@558985 Thanks for that info. Check out this article to try to resolve the issue. https://t.co/Ui1yTnOCUz Let us know if that updates.,558985,1871866,1871867
@AppleSupport @628075 You could just fix it too,@628075 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,628077,2134826,2134824
@AppleSupport Not yet. Just saw the update. I hope this will ix the issue,@312583 Let's look into this together! We have since released an updated version of iOS 11 (11.0.3). Are you fully up to date?,312583,808238,808237
"@AppleSupport My battery was at 80%, and this must have been the 2nd time it's happened. I thought I may have overloaded the phone's system the first time it happened by having too many apps open, but im not sure what may have prompted the restart this time around",@801403 You're most welcome. Do you remember what your battery level was when it restarted? Has this happened before?,801403,2890701,2890700
@AppleSupport It corrects the letter “I️” and it’s getting annoying... https://t.co/jxynKtZdX1,@482037 We'd like to look into this with you. Let us know exactly what's happening.,482037,1560012,1560011
@AppleSupport iOS is updated and I have the iPhone 6 but it is only the camera that fails to enter,"@713450 That's not good! Let's work together so we can get this issue resolved. Which iPhone model are you using? Did you update to iOS 11.1.1, or are you using a different version? Is your iPhone restarting randomly, or only when using certain apps, like the camera?",713450,2500959,2500958
@AppleSupport the SMC took care of both problems thank you for the information!,"@354437 Have you been able to restart computer? If so, let's perform an SMC reset and then try: https://t.co/FYojVXHuwn",354437,989634,989635
@AppleSupport Facebook. Messenger. SoundCloud and Snapchat,@149691 We are here to help. Is this with all apps or just certain ones?,149691,148117,148115
@AppleSupport Thank you. After consulting with an authorized Apple repair site it seems the new OS was corrupted. Working on salvaging now,@679109 Great! We’re glad to hear that it’s progressing now. Let us know if the issue persists or what happens after that finishes progressing.,679109,2349381,2349380
@AppleSupport I’m updated to the iOS 11.0.3,@566253 We understand how important it is to be able to download these things. Can you confirm your iOS version? Latest is 11.0.3.,566253,1900092,1900090
"@AppleSupport I’ve noticed it on both screens, this just happened to be my only screenshot of it.  Usually just sticks around for a couple seconds. Thanks","@558332 We'd like to help. Does this only appear on the lock screen? Once unlocked, what do you see in that area?",558332,1869291,1869292
@AppleSupport It fixed it (sometimes) but now my i’s don’t automatically go to capital when i type a sentence 🤦🏻‍♀️,@632209 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,632209,2151216,2151215
@AppleSupport Why could i want a lowercase ...fix your programming,"@596889 We've got some info that can help: https://t.co/xXaXeeSRt9

Let us know if the issue persists after that. https://t.co/GDrqU22YpT",596889,2018319,2018318
@AppleSupport @282774 Really? 🙄,@282774 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz,282775,682057,682056
@AppleSupport Oh hi! My phone keeps freezing and yesterday morning it just turned off. I’m on 11.0.03.,@157680 We've got your back! Tell us more about what's going on with your iPhone.,157680,956335,956334
@AppleSupport It’s weird. It’s saves the settings and works a for a bit then reverts in less than a minute. The setting disappears. Any suggestions?,@628699 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,628699,2137302,2137298
@AppleSupport Thanks!,"@759516 We want to help. The autocorrect issues was resolved in the iOS 11.1.1 update. If you're still seeing the issues in others post only, that means they need to update or it was published before they installed the latest update.",759516,2704241,2704240
@AppleSupport @116860 I have and my battery life has become even worse,@116860 We want to make sure you have a working battery. Have you had a chance to update to the latest 11.1?,116861,4900,4899
"@AppleSupport I had found all those solutions, and none worked.  I turned on the flashlight, ran the battery out until it shut off.  Then charged and on.😶","@182275 Thanks for reaching out, let's get her iPhone up and running. This article explains how to restart: https://t.co/iE95lxiuIy",182275,277444,277445
@AppleSupport Meu iPhone 7 trava e bateria gasta rápido. As atualizações não prestação. Gênios vazios para dar uma alegria ao CEO. Ainda espero algo bom,"@498059 Since our Twitter support is available in English, get help at https://t.co/IBIY3vMgPj or join https://t.co/pvaOFfPbjt.",498059,1626567,1626565
"@AppleSupport I can’t use any data if if goes away.
No updates needed for carrier - I looked first to see but no. I think it must be a phone problem because like I said my wife has same contract as me but not having same problems","@140213 Are you still able to use cellular data when the '3G' signal goes away?

Let's check for a carrier settings update with these steps: https://t.co/bfoi2mhtX3",140213,109084,109083
@AppleSupport But when my iPad stops working don’t the photos automatically get deleted??,@297768 Photos that are shared across devices are only meant to delete if you delete them.,297768,743483,743482
@AppleSupport Yeap 11.0.3 and default keyboard,@557442 Let's check it out. Which device do you own? Is iOS 11.0.3 shown in Settings &gt; General &gt; About? Is this the default keyboard?,557442,2568175,2568174
@AppleSupport That didn’t work 😡😡😡😡😡,@529246 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,529246,1757914,1757912
@AppleSupport @623226 @623226 They Texted You Back,"@623226 Hey Steven, we'd like to look into these issues with you. DM us some info about which iPhone and iOS version you're using. https://t.co/GDrqU22YpT",624029,2117219,2113761
@AppleSupport It is not updated and it connects successfully all the time.  It just keeps disconnecting and reconnecting,"@782205 Let’s join forces on this. To begin, is your iPhone X fully updated to iOS 11.1.2? Also, has the iPhone ever paired successfully with your car’s Bluetooth system?",782205,2804348,2804350
"@AppleSupport Could it be the WiFi ? It hung up more than 5 times, i know 🤨",@136618 That should not be happening. Let us help. Which version of iOS are you using? You can check in Settings &gt; General &gt; About.,136618,94866,94865
