customer_text,support_text,customer_id,customer_tweet_id,support_tweet_id,intent,annotation_notes
@AppleSupport Whatever it came with new from Best Buy,"@782410 Thanks for those details. Let's continue with troubleshooting your iPhone freezing. Does this happen randomly when using any app, or is it only with a specific app or feature?

Do you recall the iOS version you had prior to updating to iOS 11.0?",782410,2805174,2805169,,
@AppleSupport Under phone it says audio at 14% all rest are under 10%,@235818 We want you to get the most out of your battery that is possible. What apps are using the most power per Settings &gt; Battery? https://t.co/GDrqU22YpT,235818,1767337,1767336,,
@AppleSupport No I don’t see my pictures.,"@__ssunnii__ We're happy to help. Are your photos present when you log in and cloc pictures on the iCloud website here: https://t.co/tmRhWEkIq4

Let us know and we'll go from there.",399313,2944520,2944519,,
@AppleSupport Backed up all files on iCloud before erasing all content for a software issue and the issue is gone but my files haven’t came back from the backup :/,"@731058 Fill us in on what happened with your storage/files, as well as the device this occurred on, then we'll help out however we can.",731058,2578659,2578658,,
@AppleSupport Yes but it isn’t charged at all.... still ok to charge and use it?,@317438 The Mac may not always come fully charged. Check out this link for great info on Mac batteries: https://t.co/IS1pJIaZuf,317438,829125,829124,,
@AppleSupport damn this is good customer service ngl,@632202 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,632202,2151192,2151191,,
@AppleSupport Nope i just update the ios just as it shows rest i dont play with settings much.,"@727580 Got it. Next, can you tell us if you have made any recent changes to the settings on your device that might have brought about this behavior that you are experiencing?",727580,2564181,2564180,,
"@AppleSupport Yes, we restarted the phones. And that does very often since the last update. We had never had this problem under IOS 10.x.","@216746 If this is happening with your iPhone, we'd like to take a closer look. Does this happen with every call? Have you restarted?",216746,427849,427847,,
"@AppleSupport @176839 Come on Apple, don’t look surprised, there are posts on forum ALL OVER THE INTERNET, you know about this, don’t act stupid.","@176839 When you're updating, are you connected to Wi-Fi or using cellular data?",269713,255790,255788,,
@AppleSupport Is there nothing else you can do to fix the problem? I can’t even get pre approval? Am I best just getting a Samsung ?,@391769 Our Sales Support team is in the best position to assist and can be contacted from here: https://t.co/8yjRd1Xo0i,391769,1155278,1155279,,
@AppleSupport Thank you. I will find out on Monday and I will also keep you posted regards the result. Thank you.,"@739955 If the issue persists after getting a new device, it may be due to software issues within the user data. If that happens let us know and we can help troubleshoot the issue.",739955,2618359,2618358,,
@AppleSupport After update...time set to 24h format but clock is on 12h format.,@462123 A newer version is out. Please create a backup before updating: https://t.co/soeXTHWFdK Let us know if you have any issues.,462123,1473778,1473777,,
"@AppleSupport It's an iPhone 6... and no joke, I can watch the % drop within minutes of it coming off the charge 😕",@325631 We can help. What iPhone model are you using there? When do you notice the battery draining the most?,325631,865944,865943,,
"@AppleSupport Hi! It's super slow, it's buggy, podcaster crashes and also really messy UI now, etc, it just doesn't work as expected anymore. Frustrating!","@392112 If you are having issues with your iPhone, we'd love to help out. Could you give us some detail as to what is going on?",392112,1156754,1156753,,
@AppleSupport My phone says I’m not connected to internet and cannot verify install when I️ clearly am connected and have no issues on WiFi otherwise. #buggyAF,"@663910 iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/4f8hwT5to6",663910,2284639,2284640,,
@AppleSupport @241274 Same as my problem I sent you about! This is horrible!,"@241274 Thank you for reaching out about your iPhone unexpectedly restarting. Let's look at this together more in DM. Let us know which apps this occurs with, or if it seems to happen intermittently: https://t.co/GDrqU2kzhr",241282,524497,524490,,
"@AppleSupport Original charger, USB port plug type thing, I tried changing chargers but it doesn’t help","@271134 Got it! Is the iPhone connected to the original charger when the behavior happens? And are you using a USB port, or the AC line adapter, as a power source? This will help us isolate the issue a bit more.",271134,637399,637398,,
@AppleSupport Can you do it in a playlist as well?,"@174816 Let's help. If you go into Library &gt; Songs and tap on Sort in the top right-hand corner, an option for Title should appear.",174816,247551,247550,,
@AppleSupport iPhone 7 and iOS 11.0.3,@345243 This is certainly not the behavior we want you to experience. Could you tell us which iPhone and iOS 11 version you're using?,345243,949708,949707,,
@AppleSupport Your phone in call log iOS doesn’t Show the message log like sent and received .,@308070 We'd like to continue with you via DM. Send us a DM and let us know which device you're using: https://t.co/GDrqU2kzhr,308070,848292,848286,,
@AppleSupport The same version of macOS Sierra as the one that doesn’t read it,@379727 Thank you. What OS is your other computer running? The one that reads the drive correctly.,379727,1100838,1100837,,
"@AppleSupport Y’all know your shitty update autocorrects for the letter “I”, right?","With iPhone X, getting to the Home screen is as simple as swiping up from the bottom. Check it out.

Learn more: https://t.co/Gev9UeAZa1 https://t.co/8wiOQYuf5d",531265,1703911,1703855,,
@AppleSupport No it just stops at the end,"@725342 Okay, so it is set to Sequential Order but when you play something it doesn't play the following podcast afterwords, it jumps right to the most recent one?",725342,2554017,2554016,,
@AppleSupport I bought it through t-mobile. The associate said I should have it in 2 weeks. This was 09/25/17. Order says won't ship until 10/30/17. 😡,@302579 We are here to help. Let's reach out to our Online Sales team for help with this.  https://t.co/8yjRd1Xo0i,302579,763967,763966,,
@AppleSupport BRB charging my phone.,"@177324 Battery life is important, and we'd like to team up with you on this. To get started, send us a DM. https://t.co/GDrqU22YpT",177324,257780,257779,,
@AppleSupport Have DMd,@217833 Let's take a closer look together. Here's a link to DM us. https://t.co/GDrqU22YpT,217833,432372,432371,,
@AppleSupport Can I get a new screen?,"@546830 We definitely want to take a look into some options for you. Let’s move over to DM, and we’ll get started there. https://t.co/GDrqU22YpT",546830,1821487,1821486,,
@AppleSupport Hi thank you for getting back to me. It's the latest IOS has been updated. Yes the phone has restarted but is still doing the same,@344054 We'd like to look into this. Which iOS version are you using? Have you had a chance to restart your Phone since this began?,344054,944919,944918,,
@AppleSupport I’m using iOS 11.0.3,"@325996 We’re available to work through this together. To get started, which iOS 11 version are you using? The latest is 11.0.3.",325996,867523,867522,,
"@AppleSupport Do you really think Apple users are so dumb ?
Was this even supposed to be a troubleshooting step ?",@455651 Thanks! Let's try to have you adjust the brightness and see if that helps. DM us the results: https://t.co/6kLYOEY7Fr https://t.co/GDrqU2kzhr,455651,1446489,1446488,,
@AppleSupport Yep done all that eventually I reset the watch completely and set up as a new device and it’s working again. Thanks anyway,"@131476 Hey, we'd be happy to take a look to see what's going on. First, can you tell us the watchOS and iOS versions currently installed? Also, have you restarted both devices to see if that helps?",131476,484561,484560,,
@AppleSupport They finally showed up - thanks.  Although I think my shipping dates slipped a bit from when I had placed he reservations...,@436060 We want to help.  Have you checked your Junk mail folders to see if it arrived there?,436060,1355427,1355426,,
